SEQ_LEN,LGT_LEN,TREE_SIZE,METHOD,AUC,MCC,T_SRC,T_DEST,T_LGT
3000,100,10,A-max:eu:100,0.7651515151515151,0.6504436355879909,0.577513213101875,0.5390380287513863,0.5582756209266306
3000,100,10,N-dev:8:50,0.7941919191919192,0.0,0.577513213101875,0.5390380287513863,0.5582756209266306
3000,100,10,N-dev:8:100,0.8724747474747475,0.0,0.577513213101875,0.5390380287513863,0.5582756209266306
3000,100,10,N-max:8:50,0.7941919191919192,0.0,0.577513213101875,0.5390380287513863,0.5582756209266306
3000,100,10,N-max:8:100,0.8724747474747475,0.0,0.577513213101875,0.5390380287513863,0.5582756209266306
3000,100,10,Ctrl,0.5912162162162162,0.07009996372327816,0.3258192633638695,0.3554020253020926,0.34061064433298105
3000,100,10,A-max:eu:100,0.7060810810810811,0.6717287489717274,0.3258192633638695,0.3554020253020926,0.34061064433298105
3000,100,10,N-dev:8:50,0.652027027027027,0.14523864842631945,0.3258192633638695,0.3554020253020926,0.34061064433298105
3000,100,10,N-dev:8:100,0.6114864864864865,0.12427395320024001,0.3258192633638695,0.3554020253020926,0.34061064433298105
3000,100,10,N-max:8:50,0.6587837837837838,0.10028244211278003,0.3258192633638695,0.3554020253020926,0.34061064433298105
3000,100,10,N-max:8:100,0.6114864864864865,0.12427395320024001,0.3258192633638695,0.3554020253020926,0.34061064433298105
3000,100,10,Ctrl,0.6136363636363636,0.3242123322201615,0.2083784044554185,0.023799187892888783,0.11608879617415364
3000,100,10,A-max:eu:100,1.0,1.0,0.2083784044554185,0.023799187892888783,0.11608879617415364
3000,100,10,N-dev:8:50,0.9772727272727273,0.6990252954195317,0.2083784044554185,0.023799187892888783,0.11608879617415364
3000,100,10,N-dev:8:100,0.8636363636363636,0.35125008665710444,0.2083784044554185,0.023799187892888783,0.11608879617415364
3000,100,10,N-max:8:50,1.0,1.0,0.2083784044554185,0.023799187892888783,0.11608879617415364
3000,100,10,N-max:8:100,0.8863636363636364,0.3843530573929037,0.2083784044554185,0.023799187892888783,0.11608879617415364
3000,100,10,Ctrl,0.7093023255813954,0.20496119754404388,0.25418292651126195,0.07476505233915512,0.16447398942520852
3000,100,10,A-max:eu:100,0.9883720930232558,0.806946584785929,0.25418292651126195,0.07476505233915512,0.16447398942520852
3000,100,10,N-dev:8:50,0.8953488372093024,0.47674418604651164,0.25418292651126195,0.07476505233915512,0.16447398942520852
3000,100,10,N-dev:8:100,0.8837209302325582,0.4034732923929645,0.25418292651126195,0.07476505233915512,0.16447398942520852
3000,100,10,N-max:8:50,0.8953488372093024,0.47674418604651164,0.25418292651126195,0.07476505233915512,0.16447398942520852
3000,100,10,N-max:8:100,0.8837209302325582,0.4034732923929645,0.25418292651126195,0.07476505233915512,0.16447398942520852
3000,100,10,Ctrl,0.6341463414634146,0.15617376188860607,0.32189356123071394,0.071198092745046,0.19654582698787998
3000,100,10,A-max:eu:100,0.8414634146341463,0.45121951219512196,0.32189356123071394,0.071198092745046,0.19654582698787998
3000,100,10,N-dev:8:50,0.5396341463414633,0.29684445934871295,0.32189356123071394,0.071198092745046,0.19654582698787998
3000,100,10,N-dev:8:100,0.5182926829268293,0.20869596778242053,0.32189356123071394,0.071198092745046,0.19654582698787998
3000,100,10,N-max:8:50,0.5396341463414633,0.29684445934871295,0.32189356123071394,0.071198092745046,0.19654582698787998
3000,100,10,N-max:8:100,0.5121951219512195,0.20869596778242053,0.32189356123071394,0.071198092745046,0.19654582698787998
3000,100,10,Ctrl,0.5853658536585366,0.33691014050742885,0.4075186142111264,0.23022675886042226,0.31887268653577433
3000,100,10,A-max:eu:100,0.9390243902439024,0.725609756097561,0.4075186142111264,0.23022675886042226,0.31887268653577433
3000,100,10,N-dev:8:50,0.5853658536585366,0.11043152607484653,0.4075186142111264,0.23022675886042226,0.31887268653577433
3000,100,10,N-dev:8:100,0.6280487804878049,0.20728439731108214,0.4075186142111264,0.23022675886042226,0.31887268653577433
3000,100,10,N-max:8:50,0.5853658536585366,0.11043152607484653,0.4075186142111264,0.23022675886042226,0.31887268653577433
3000,100,10,N-max:8:100,0.6280487804878049,0.20728439731108214,0.4075186142111264,0.23022675886042226,0.31887268653577433
3000,100,10,Ctrl,0.52,0.21320071635561044,0.031275686436832026,0.7860641141399115,0.40866990028837175
3000,100,10,A-max:eu:100,0.625,0.42640143271122083,0.031275686436832026,0.7860641141399115,0.40866990028837175
3000,100,10,N-dev:8:50,0.6699999999999999,0.37336432831617183,0.031275686436832026,0.7860641141399115,0.40866990028837175
3000,100,10,N-dev:8:100,0.595,0.2773500981126146,0.031275686436832026,0.7860641141399115,0.40866990028837175
3000,100,10,N-max:8:50,0.6699999999999999,0.37336432831617183,0.031275686436832026,0.7860641141399115,0.40866990028837175
3000,100,10,N-max:8:100,0.595,0.2773500981126146,0.031275686436832026,0.7860641141399115,0.40866990028837175
3000,100,10,Ctrl,0.5454545454545454,0.08058229640253803,0.24848419149960574,0.03337552203344642,0.14092985676652608
3000,100,10,A-max:eu:100,1.0,1.0,0.24848419149960574,0.03337552203344642,0.14092985676652608
3000,100,10,N-dev:8:50,0.7954545454545454,0.2820380374088831,0.24848419149960574,0.03337552203344642,0.14092985676652608
3000,100,10,N-dev:8:100,0.8409090909090909,0.3242123322201615,0.24848419149960574,0.03337552203344642,0.14092985676652608
3000,100,10,N-max:8:50,0.7954545454545454,0.2820380374088831,0.24848419149960574,0.03337552203344642,0.14092985676652608
3000,100,10,N-max:8:100,0.8409090909090909,0.3242123322201615,0.24848419149960574,0.03337552203344642,0.14092985676652608
3000,100,10,Ctrl,0.5121951219512195,0.11043152607484653,0.14660422135187054,0.04675573420554732,0.09667997777870893
3000,100,10,A-max:eu:100,0.9878048780487805,0.8556534679079243,0.14660422135187054,0.04675573420554732,0.09667997777870893
3000,100,10,N-dev:8:50,0.7804878048780488,0.48265364958171136,0.14660422135187054,0.04675573420554732,0.09667997777870893
3000,100,10,N-dev:8:100,0.7134146341463414,0.5426095162342934,0.14660422135187054,0.04675573420554732,0.09667997777870893
3000,100,10,N-max:8:50,0.7804878048780488,0.48265364958171136,0.14660422135187054,0.04675573420554732,0.09667997777870893
3000,100,10,N-max:8:100,0.7134146341463414,0.5426095162342934,0.14660422135187054,0.04675573420554732,0.09667997777870893
3000,100,10,Ctrl,0.6818181818181818,0.07537783614444091,0.18686803895658205,0.09993458424011088,0.14340131159834646
3000,100,10,A-max:eu:100,0.9772727272727273,0.6990252954195317,0.18686803895658205,0.09993458424011088,0.14340131159834646
3000,100,10,N-dev:8:50,0.9545454545454546,0.5640760748177662,0.18686803895658205,0.09993458424011088,0.14340131159834646
3000,100,10,N-dev:8:100,0.8863636363636364,0.3843530573929037,0.18686803895658205,0.09993458424011088,0.14340131159834646
3000,100,10,N-max:8:50,0.9772727272727273,0.6990252954195317,0.18686803895658205,0.09993458424011088,0.14340131159834646
3000,100,10,N-max:8:100,0.8863636363636364,0.3843530573929037,0.18686803895658205,0.09993458424011088,0.14340131159834646
3000,100,10,Ctrl,0.5232558139534884,0.115278083540847,0.0622510421134411,0.5773485741414346,0.31979980812743786
3000,100,10,A-max:eu:100,1.0,1.0,0.0622510421134411,0.5773485741414346,0.31979980812743786
3000,100,10,N-dev:8:50,0.5697674418604651,0.20173664619648224,0.0622510421134411,0.5773485741414346,0.31979980812743786
3000,100,10,N-dev:8:100,0.5465116279069768,0.20173664619648224,0.0622510421134411,0.5773485741414346,0.31979980812743786
3000,100,10,N-max:8:50,0.5697674418604651,0.20173664619648224,0.0622510421134411,0.5773485741414346,0.31979980812743786
3000,100,10,N-max:8:100,0.5465116279069768,0.20173664619648224,0.0622510421134411,0.5773485741414346,0.31979980812743786
3000,100,10,Ctrl,0.5697674418604651,0.0,0.07119447710082771,0.19873893624984,0.13496670667533384
3000,100,10,A-max:eu:100,1.0,1.0,0.07119447710082771,0.19873893624984,0.13496670667533384
3000,100,10,N-dev:8:50,0.9069767441860466,0.5498414147691576,0.07119447710082771,0.19873893624984,0.13496670667533384
3000,100,10,N-dev:8:100,0.9302325581395349,0.6099942813304187,0.07119447710082771,0.19873893624984,0.13496670667533384
3000,100,10,N-max:8:50,0.9302325581395349,0.6099942813304187,0.07119447710082771,0.19873893624984,0.13496670667533384
3000,100,10,N-max:8:100,0.9534883720930233,0.6904666436885359,0.07119447710082771,0.19873893624984,0.13496670667533384
3000,100,10,Ctrl,0.9772727272727273,0.14101901870444156,0.14296392699816168,0.011263418555979008,0.07711367277707035
3000,100,10,A-max:eu:100,1.0,1.0,0.14296392699816168,0.011263418555979008,0.07711367277707035
3000,100,10,N-dev:8:50,0.9772727272727273,0.6990252954195317,0.14296392699816168,0.011263418555979008,0.07711367277707035
3000,100,10,N-dev:8:100,0.9090909090909091,0.42640143271122083,0.14296392699816168,0.011263418555979008,0.07711367277707035
3000,100,10,N-max:8:50,1.0,1.0,0.14296392699816168,0.011263418555979008,0.07711367277707035
3000,100,10,N-max:8:100,0.9090909090909091,0.42640143271122083,0.14296392699816168,0.011263418555979008,0.07711367277707035
3000,100,10,Ctrl,0.6590909090909092,0.13483997249264842,0.19686647506422197,0.24130643512058744,0.2190864550924047
3000,100,10,A-max:eu:100,1.0,1.0,0.19686647506422197,0.24130643512058744,0.2190864550924047
3000,100,10,N-dev:8:50,0.7045454545454546,0.22433161909252855,0.19686647506422197,0.24130643512058744,0.2190864550924047
3000,100,10,N-dev:8:100,0.7045454545454546,0.22433161909252855,0.19686647506422197,0.24130643512058744,0.2190864550924047
3000,100,10,N-max:8:50,0.7045454545454546,0.22433161909252855,0.19686647506422197,0.24130643512058744,0.2190864550924047
3000,100,10,N-max:8:100,0.7045454545454546,0.22433161909252855,0.19686647506422197,0.24130643512058744,0.2190864550924047
